id,target
nxpucs4399,2
nxpucs4400,2
nxpucs4401,4
nxpucs4402,0
nxpucs4403,1
nxpucs4404,1
nxpucs4405,0
nxpucs4406,1
nxpucs4407,3
nxpucs4408,2
nxpucs4409,1
nxpucs4410,1
nxpucs4411,1
nxpucs4412,4
nxpucs4413,3
nxpucs4414,2
nxpucs4415,2
nxpucs4416,2
nxpucs4417,0
nxpucs4418,1
nxpucs4419,0
nxpucs4420,1
nxpucs4421,0
nxpucs4422,0
nxpucs4423,2
nxpucs4424,2
nxpucs4425,3
nxpucs4426,0
nxpucs4427,1
nxpucs4428,4
nxpucs4429,2
nxpucs4430,2
nxpucs4431,4
nxpucs4432,4
nxpucs4433,1
nxpucs4434,4
nxpucs4435,1
nxpucs4436,4
nxpucs4437,4
nxpucs4438,0
nxpucs4439,1
nxpucs4440,4
nxpucs4441,4
nxpucs4442,1
nxpucs4443,0
nxpucs4444,2
nxpucs4445,0
nxpucs4446,2
nxpucs4447,0
nxpucs4448,0
nxpucs4449,4
nxpucs4450,0
nxpucs4451,2
nxpucs4452,0
nxpucs4453,1
nxpucs4454,0
nxpucs4455,2
nxpucs4456,0
nxpucs4457,4
nxpucs4458,4
nxpucs4459,0
nxpucs4460,3
nxpucs4461,1
nxpucs4462,0
nxpucs4463,0
nxpucs4464,1
nxpucs4465,4
nxpucs4466,2
nxpucs4467,3
nxpucs4468,4
nxpucs4469,0
nxpucs4470,0
nxpucs4471,1
nxpucs4472,4
nxpucs4473,4
nxpucs4474,4
nxpucs4475,4
nxpucs4476,3
nxpucs4477,0
nxpucs4478,3
nxpucs4479,2
nxpucs4480,0
nxpucs4481,0
nxpucs4482,2
nxpucs4483,0
nxpucs4484,0
nxpucs4485,2
nxpucs4486,0
nxpucs4487,0
nxpucs4488,2
nxpucs4489,2
nxpucs4490,0
nxpucs4491,3
nxpucs4492,3
nxpucs4493,0
nxpucs4494,3
nxpucs4495,3
nxpucs4496,0
nxpucs4497,4
nxpucs4498,1
nxpucs4499,2
nxpucs4500,0
nxpucs4501,1
nxpucs4502,1
nxpucs4503,1
nxpucs4504,4
nxpucs4505,0
nxpucs4506,4
nxpucs4507,4
nxpucs4508,2
nxpucs4509,3
nxpucs4510,0
nxpucs4511,0
nxpucs4512,1
nxpucs4513,4
nxpucs4514,2
nxpucs4515,3
nxpucs4516,4
nxpucs4517,2
nxpucs4518,1
nxpucs4519,0
nxpucs4520,1
nxpucs4521,2
nxpucs4522,2
nxpucs4523,2
nxpucs4524,1
nxpucs4525,3
nxpucs4526,0
nxpucs4527,0
nxpucs4528,0
nxpucs4529,2
nxpucs4530,0
nxpucs4531,4
nxpucs4532,4
nxpucs4533,0
nxpucs4534,1
nxpucs4535,0
nxpucs4536,4
nxpucs4537,3
nxpucs4538,3
nxpucs4539,3
nxpucs4540,2
nxpucs4541,3
nxpucs4542,0
nxpucs4543,0
nxpucs4544,0
nxpucs4545,2
nxpucs4546,2
nxpucs4547,4
nxpucs4548,4
nxpucs4549,1
nxpucs4550,0
nxpucs4551,1
nxpucs4552,4
nxpucs4553,0
nxpucs4554,2
nxpucs4555,1
nxpucs4556,3
nxpucs4557,1
nxpucs4558,0
nxpucs4559,4
nxpucs4560,1
nxpucs4561,4
nxpucs4562,1
nxpucs4563,2
nxpucs4564,2
nxpucs4565,0
nxpucs4566,0
nxpucs4567,0
nxpucs4568,0
nxpucs4569,0
nxpucs4570,3
nxpucs4571,3
nxpucs4572,0
nxpucs4573,4
nxpucs4574,1
nxpucs4575,1
nxpucs4576,1
nxpucs4577,4
nxpucs4578,4
nxpucs4579,0
nxpucs4580,3
nxpucs4581,4
nxpucs4582,4
nxpucs4583,4
nxpucs4584,3
nxpucs4585,0
nxpucs4586,2
nxpucs4587,4
nxpucs4588,1
nxpucs4589,2
nxpucs4590,1
nxpucs4591,3
nxpucs4592,3
nxpucs4593,4
nxpucs4594,2
nxpucs4595,0
nxpucs4596,2
nxpucs4597,0
nxpucs4598,0
nxpucs4599,3
nxpucs4600,2
nxpucs4601,2
nxpucs4602,0
nxpucs4603,1
nxpucs4604,2
nxpucs4605,0
nxpucs4606,0
nxpucs4607,3
nxpucs4608,4
nxpucs4609,1
nxpucs4610,1
nxpucs4611,1
nxpucs4612,1
nxpucs4613,2
nxpucs4614,0
nxpucs4615,1
nxpucs4616,0
nxpucs4617,2
nxpucs4618,2
nxpucs4619,4
nxpucs4620,0
nxpucs4621,2
nxpucs4622,2
nxpucs4623,3
nxpucs4624,0
nxpucs4625,1
nxpucs4626,4
nxpucs4627,1
nxpucs4628,4
nxpucs4629,2
nxpucs4630,1
nxpucs4631,0
nxpucs4632,4
nxpucs4633,4
nxpucs4634,2
nxpucs4635,2
nxpucs4636,4
nxpucs4637,3
nxpucs4638,1
nxpucs4639,0
nxpucs4640,3
nxpucs4641,4
nxpucs4642,0
nxpucs4643,2
nxpucs4644,4
nxpucs4645,1
nxpucs4646,0
nxpucs4647,0
nxpucs4648,1
nxpucs4649,1
nxpucs4650,2
nxpucs4651,4
nxpucs4652,3
nxpucs4653,2
nxpucs4654,3
nxpucs4655,4
nxpucs4656,4
nxpucs4657,1
nxpucs4658,2
nxpucs4659,0
nxpucs4660,1
nxpucs4661,2
nxpucs4662,1
nxpucs4663,2
nxpucs4664,0
nxpucs4665,4
nxpucs4666,0
nxpucs4667,0
nxpucs4668,3
nxpucs4669,4
nxpucs4670,1
nxpucs4671,4
nxpucs4672,3
nxpucs4673,0
nxpucs4674,2
nxpucs4675,4
nxpucs4676,0
nxpucs4677,1
nxpucs4678,0
nxpucs4679,2
nxpucs4680,0
nxpucs4681,1
nxpucs4682,1
nxpucs4683,1
nxpucs4684,0
nxpucs4685,4
nxpucs4686,0
nxpucs4687,0
nxpucs4688,2
nxpucs4689,2
nxpucs4690,0
nxpucs4691,0
nxpucs4692,1
nxpucs4693,0
nxpucs4694,0
nxpucs4695,3
nxpucs4696,2
nxpucs4697,2
nxpucs4698,4
nxpucs4699,1
nxpucs4700,0
nxpucs4701,3
nxpucs4702,0
nxpucs4703,0
nxpucs4704,4
nxpucs4705,0
nxpucs4706,4
nxpucs4707,4
nxpucs4708,4
nxpucs4709,0
nxpucs4710,4
nxpucs4711,0
nxpucs4712,0
nxpucs4713,4
nxpucs4714,2
nxpucs4715,0
nxpucs4716,3
nxpucs4717,2
nxpucs4718,3
nxpucs4719,4
nxpucs4720,3
nxpucs4721,4
nxpucs4722,4
nxpucs4723,4
nxpucs4724,1
nxpucs4725,4
nxpucs4726,1
nxpucs4727,1
nxpucs4728,4
nxpucs4729,0
nxpucs4730,1
nxpucs4731,0
nxpucs4732,1
nxpucs4733,2
nxpucs4734,2
nxpucs4735,1
nxpucs4736,0
nxpucs4737,3
nxpucs4738,0
nxpucs4739,0
nxpucs4740,1
nxpucs4741,4
nxpucs4742,2
nxpucs4743,4
nxpucs4744,1
nxpucs4745,0
nxpucs4746,4
nxpucs4747,4
nxpucs4748,3
nxpucs4749,4
nxpucs4750,0
nxpucs4751,0
nxpucs4752,3
nxpucs4753,3
nxpucs4754,1
nxpucs4755,4
nxpucs4756,0
nxpucs4757,4
nxpucs4758,2
nxpucs4759,4
nxpucs4760,3
nxpucs4761,4
nxpucs4762,0
nxpucs4763,4
nxpucs4764,1
nxpucs4765,3
nxpucs4766,2
nxpucs4767,0
nxpucs4768,4
nxpucs4769,2
nxpucs4770,0
nxpucs4771,2
nxpucs4772,1
nxpucs4773,0
nxpucs4774,1
nxpucs4775,1
nxpucs4776,4
nxpucs4777,0
nxpucs4778,2
nxpucs4779,1
nxpucs4780,2
nxpucs4781,0
nxpucs4782,2
nxpucs4783,2
nxpucs4784,1
nxpucs4785,4
nxpucs4786,2
nxpucs4787,0
nxpucs4788,3
nxpucs4789,0
nxpucs4790,3
nxpucs4791,2
nxpucs4792,4
nxpucs4793,4
nxpucs4794,0
nxpucs4795,2
nxpucs4796,1
nxpucs4797,2
nxpucs4798,1
nxpucs4799,2
nxpucs4800,2
nxpucs4801,4
nxpucs4802,0
nxpucs4803,2
nxpucs4804,2
nxpucs4805,4
nxpucs4806,2
nxpucs4807,0
nxpucs4808,1
nxpucs4809,3
nxpucs4810,0
nxpucs4811,1
nxpucs4812,1
nxpucs4813,0
nxpucs4814,2
nxpucs4815,0
nxpucs4816,4
nxpucs4817,4
nxpucs4818,4
nxpucs4819,0
nxpucs4820,0
nxpucs4821,1
nxpucs4822,0
nxpucs4823,1
nxpucs4824,0
nxpucs4825,2
nxpucs4826,2
nxpucs4827,0
nxpucs4828,3
nxpucs4829,0
nxpucs4830,2
nxpucs4831,0
nxpucs4832,0
nxpucs4833,2
nxpucs4834,0
nxpucs4835,0
nxpucs4836,4
nxpucs4837,0
nxpucs4838,0
nxpucs4839,1
nxpucs4840,4
nxpucs4841,0
nxpucs4842,4
nxpucs4843,1
nxpucs4844,3
nxpucs4845,2
nxpucs4846,2
nxpucs4847,0
nxpucs4848,0
nxpucs4849,4
nxpucs4850,3
nxpucs4851,3
nxpucs4852,0
nxpucs4853,0
nxpucs4854,3
nxpucs4855,4
nxpucs4856,4
nxpucs4857,0
nxpucs4858,4
nxpucs4859,2
nxpucs4860,2
nxpucs4861,0
nxpucs4862,1
nxpucs4863,2
nxpucs4864,0
nxpucs4865,1
nxpucs4866,0
nxpucs4867,3
nxpucs4868,3
nxpucs4869,4
nxpucs4870,1
nxpucs4871,2
nxpucs4872,0
nxpucs4873,2
nxpucs4874,0
nxpucs4875,4
nxpucs4876,2
nxpucs4877,0
nxpucs4878,1
nxpucs4879,0
nxpucs4880,0
nxpucs4881,4
nxpucs4882,0
nxpucs4883,4
nxpucs4884,0
nxpucs4885,4
nxpucs4886,1
nxpucs4887,0
nxpucs4888,4
nxpucs4889,1
nxpucs4890,4
nxpucs4891,1
nxpucs4892,2
nxpucs4893,0
nxpucs4894,4
nxpucs4895,2
nxpucs4896,0
nxpucs4897,0
nxpucs4898,3
nxpucs4899,3
nxpucs4900,1
nxpucs4901,0
nxpucs4902,3
nxpucs4903,0
nxpucs4904,4
nxpucs4905,2
nxpucs4906,2
nxpucs4907,2
nxpucs4908,2
nxpucs4909,0
nxpucs4910,2
nxpucs4911,2
nxpucs4912,4
nxpucs4913,2
nxpucs4914,3
nxpucs4915,1
nxpucs4916,3
nxpucs4917,3
nxpucs4918,0
nxpucs4919,0
nxpucs4920,0
nxpucs4921,0
nxpucs4922,0
nxpucs4923,1
nxpucs4924,0
nxpucs4925,3
nxpucs4926,0
nxpucs4927,4
nxpucs4928,2
nxpucs4929,3
nxpucs4930,0
nxpucs4931,4
nxpucs4932,4
nxpucs4933,0
nxpucs4934,1
nxpucs4935,2
nxpucs4936,4
nxpucs4937,0
nxpucs4938,0
nxpucs4939,2
nxpucs4940,1
nxpucs4941,3
nxpucs4942,0
nxpucs4943,4
nxpucs4944,0
nxpucs4945,1
nxpucs4946,4
nxpucs4947,4
nxpucs4948,1
nxpucs4949,4
nxpucs4950,1
nxpucs4951,2
nxpucs4952,0
nxpucs4953,4
nxpucs4954,2
nxpucs4955,1
nxpucs4956,4
nxpucs4957,0
nxpucs4958,4
nxpucs4959,1
nxpucs4960,2
nxpucs4961,2
nxpucs4962,4
nxpucs4963,0
nxpucs4964,4
nxpucs4965,0
nxpucs4966,0
nxpucs4967,2
nxpucs4968,0
nxpucs4969,4
nxpucs4970,0
nxpucs4971,2
nxpucs4972,2
nxpucs4973,4
nxpucs4974,2
nxpucs4975,1
nxpucs4976,1
nxpucs4977,2
nxpucs4978,0
nxpucs4979,3
nxpucs4980,1
nxpucs4981,0
nxpucs4982,2
nxpucs4983,3
nxpucs4984,2
nxpucs4985,3
nxpucs4986,3
nxpucs4987,0
nxpucs4988,2
nxpucs4989,4
nxpucs4990,0
nxpucs4991,3
nxpucs4992,1
nxpucs4993,4
nxpucs4994,1
nxpucs4995,0
nxpucs4996,3
nxpucs4997,2
nxpucs4998,0
nxpucs4999,0
nxpucs5000,2
nxpucs5001,2
nxpucs5002,0
nxpucs5003,2
nxpucs5004,0
nxpucs5005,0
nxpucs5006,4
nxpucs5007,1
nxpucs5008,2
nxpucs5009,1
nxpucs5010,2
nxpucs5011,0
nxpucs5012,1
nxpucs5013,2
nxpucs5014,4
nxpucs5015,2
nxpucs5016,3
nxpucs5017,4
nxpucs5018,0
nxpucs5019,4
nxpucs5020,2
nxpucs5021,0
nxpucs5022,1
nxpucs5023,2
nxpucs5024,1
nxpucs5025,3
nxpucs5026,3
nxpucs5027,3
nxpucs5028,2
nxpucs5029,1
nxpucs5030,1
nxpucs5031,0
nxpucs5032,4
nxpucs5033,1
nxpucs5034,4
nxpucs5035,4
nxpucs5036,1
nxpucs5037,2
nxpucs5038,4
nxpucs5039,2
nxpucs5040,4
nxpucs5041,0
nxpucs5042,2
nxpucs5043,1
nxpucs5044,4
nxpucs5045,3
nxpucs5046,0
nxpucs5047,0
nxpucs5048,2
nxpucs5049,2
nxpucs5050,2
nxpucs5051,4
nxpucs5052,0
nxpucs5053,3
nxpucs5054,0
nxpucs5055,4
nxpucs5056,0
nxpucs5057,1
nxpucs5058,3
nxpucs5059,3
nxpucs5060,2
nxpucs5061,3
nxpucs5062,2
nxpucs5063,2
nxpucs5064,1
nxpucs5065,0
nxpucs5066,1
nxpucs5067,1
nxpucs5068,4
nxpucs5069,0
nxpucs5070,2
nxpucs5071,0
nxpucs5072,4
nxpucs5073,0
nxpucs5074,2
nxpucs5075,2
nxpucs5076,4
nxpucs5077,2
nxpucs5078,0
nxpucs5079,1
nxpucs5080,0
nxpucs5081,0
nxpucs5082,2
nxpucs5083,0
nxpucs5084,4
nxpucs5085,1
nxpucs5086,1
nxpucs5087,3
nxpucs5088,3
nxpucs5089,3
nxpucs5090,4
nxpucs5091,0
nxpucs5092,0
nxpucs5093,1
nxpucs5094,0
nxpucs5095,1
nxpucs5096,2
nxpucs5097,0
nxpucs5098,0
nxpucs5099,1
nxpucs5100,4
nxpucs5101,1
nxpucs5102,2
nxpucs5103,3
nxpucs5104,4
nxpucs5105,0
nxpucs5106,4
nxpucs5107,0
nxpucs5108,2
nxpucs5109,3
nxpucs5110,1
nxpucs5111,1
nxpucs5112,2
nxpucs5113,0
nxpucs5114,4
nxpucs5115,1
nxpucs5116,4
nxpucs5117,3
nxpucs5118,3
nxpucs5119,1
nxpucs5120,2
nxpucs5121,0
nxpucs5122,0
nxpucs5123,2
nxpucs5124,3
nxpucs5125,2
nxpucs5126,4
nxpucs5127,2
nxpucs5128,2
nxpucs5129,2
nxpucs5130,0
nxpucs5131,2
nxpucs5132,4
nxpucs5133,4
nxpucs5134,3
nxpucs5135,3
nxpucs5136,1
nxpucs5137,3
nxpucs5138,4
nxpucs5139,4
nxpucs5140,3
nxpucs5141,4
nxpucs5142,0
nxpucs5143,4
nxpucs5144,4
nxpucs5145,4
nxpucs5146,4
nxpucs5147,1
nxpucs5148,2
nxpucs5149,0
nxpucs5150,0
nxpucs5151,1
nxpucs5152,3
nxpucs5153,0
nxpucs5154,4
nxpucs5155,3
nxpucs5156,0
nxpucs5157,3
nxpucs5158,3
nxpucs5159,4
nxpucs5160,4
nxpucs5161,0
nxpucs5162,1
nxpucs5163,4
nxpucs5164,4
nxpucs5165,1
nxpucs5166,0
nxpucs5167,3
nxpucs5168,2
nxpucs5169,4
nxpucs5170,0
nxpucs5171,0
nxpucs5172,1
nxpucs5173,0
nxpucs5174,4
nxpucs5175,0
nxpucs5176,0
nxpucs5177,0
nxpucs5178,1
nxpucs5179,3
nxpucs5180,2
nxpucs5181,3
nxpucs5182,0
nxpucs5183,3
nxpucs5184,0
nxpucs5185,0
nxpucs5186,2
nxpucs5187,1
nxpucs5188,1
nxpucs5189,0
nxpucs5190,1
nxpucs5191,2
nxpucs5192,2
nxpucs5193,0
nxpucs5194,4
nxpucs5195,0
nxpucs5196,0
nxpucs5197,1
nxpucs5198,4
nxpucs5199,3
nxpucs5200,4
nxpucs5201,2
nxpucs5202,1
nxpucs5203,2
nxpucs5204,1
nxpucs5205,1
nxpucs5206,2
nxpucs5207,2
nxpucs5208,1
nxpucs5209,4
nxpucs5210,0
nxpucs5211,0
nxpucs5212,1
nxpucs5213,3
nxpucs5214,4
nxpucs5215,0
nxpucs5216,4
nxpucs5217,0
nxpucs5218,2
nxpucs5219,4
nxpucs5220,0
nxpucs5221,2
nxpucs5222,2
nxpucs5223,3
nxpucs5224,2
nxpucs5225,2
nxpucs5226,4
nxpucs5227,0
nxpucs5228,2
nxpucs5229,4
nxpucs5230,0
nxpucs5231,1
nxpucs5232,2
nxpucs5233,0
nxpucs5234,2
nxpucs5235,3
nxpucs5236,0
nxpucs5237,0
nxpucs5238,0
nxpucs5239,4
nxpucs5240,0
nxpucs5241,2
nxpucs5242,1
nxpucs5243,1
nxpucs5244,0
nxpucs5245,3
nxpucs5246,2
nxpucs5247,0
nxpucs5248,3
nxpucs5249,2
nxpucs5250,0
nxpucs5251,4
nxpucs5252,0
nxpucs5253,0
nxpucs5254,2
nxpucs5255,4
nxpucs5256,2
nxpucs5257,3
nxpucs5258,4
nxpucs5259,0
nxpucs5260,3
nxpucs5261,0
nxpucs5262,0
nxpucs5263,2
nxpucs5264,4
nxpucs5265,0
nxpucs5266,1
nxpucs5267,1
nxpucs5268,2
nxpucs5269,0
nxpucs5270,4
nxpucs5271,3
nxpucs5272,2
nxpucs5273,3
nxpucs5274,4
nxpucs5275,3
nxpucs5276,4
nxpucs5277,1
nxpucs5278,0
nxpucs5279,2
nxpucs5280,0
nxpucs5281,0
nxpucs5282,4
nxpucs5283,2
nxpucs5284,0
nxpucs5285,0
nxpucs5286,3
nxpucs5287,0
nxpucs5288,3
nxpucs5289,0
nxpucs5290,2
nxpucs5291,0
nxpucs5292,1
nxpucs5293,2
nxpucs5294,1
nxpucs5295,4
nxpucs5296,2
nxpucs5297,2
nxpucs5298,4
nxpucs5299,2
nxpucs5300,2
nxpucs5301,3
nxpucs5302,0
nxpucs5303,3
nxpucs5304,2
nxpucs5305,3
nxpucs5306,1
nxpucs5307,4
nxpucs5308,4
nxpucs5309,2
nxpucs5310,0
nxpucs5311,0
nxpucs5312,1
nxpucs5313,2
nxpucs5314,1
nxpucs5315,0
nxpucs5316,2
nxpucs5317,1
nxpucs5318,1
nxpucs5319,0
nxpucs5320,0
nxpucs5321,4
nxpucs5322,2
nxpucs5323,4
nxpucs5324,2
nxpucs5325,4
nxpucs5326,0
nxpucs5327,4
nxpucs5328,0
nxpucs5329,0
nxpucs5330,2
nxpucs5331,0
nxpucs5332,4
nxpucs5333,3
nxpucs5334,3
nxpucs5335,0
nxpucs5336,0
nxpucs5337,0
nxpucs5338,4
nxpucs5339,3
nxpucs5340,0
nxpucs5341,1
nxpucs5342,0
nxpucs5343,4
nxpucs5344,1
nxpucs5345,0
nxpucs5346,0
nxpucs5347,0
nxpucs5348,4
nxpucs5349,2
nxpucs5350,0
nxpucs5351,0
nxpucs5352,2
nxpucs5353,1
nxpucs5354,1
nxpucs5355,1
nxpucs5356,1
nxpucs5357,4
nxpucs5358,4
nxpucs5359,3
nxpucs5360,2
nxpucs5361,3
nxpucs5362,1
nxpucs5363,4
nxpucs5364,4
nxpucs5365,0
nxpucs5366,2
nxpucs5367,3
nxpucs5368,0
nxpucs5369,0
nxpucs5370,3
nxpucs5371,0
nxpucs5372,2
nxpucs5373,2
nxpucs5374,2
nxpucs5375,2
nxpucs5376,0
nxpucs5377,3
nxpucs5378,1
nxpucs5379,3
nxpucs5380,0
nxpucs5381,4
nxpucs5382,0
nxpucs5383,2
nxpucs5384,3
nxpucs5385,1
nxpucs5386,1
nxpucs5387,1
nxpucs5388,2
nxpucs5389,1
nxpucs5390,0
nxpucs5391,4
nxpucs5392,1
nxpucs5393,4
nxpucs5394,0
nxpucs5395,0
nxpucs5396,3
nxpucs5397,1
nxpucs5398,3
nxpucs5399,2
nxpucs5400,2
nxpucs5401,2
nxpucs5402,0
nxpucs5403,0
nxpucs5404,1
nxpucs5405,0
nxpucs5406,0
nxpucs5407,4
nxpucs5408,0
nxpucs5409,0
nxpucs5410,1
nxpucs5411,1
nxpucs5412,2
nxpucs5413,2
nxpucs5414,4
nxpucs5415,4
nxpucs5416,2
nxpucs5417,0
nxpucs5418,4
nxpucs5419,1
nxpucs5420,1
nxpucs5421,0
nxpucs5422,0
nxpucs5423,3
nxpucs5424,1
nxpucs5425,2
nxpucs5426,1
nxpucs5427,2
nxpucs5428,2
nxpucs5429,0
nxpucs5430,0
nxpucs5431,4
nxpucs5432,3
nxpucs5433,4
nxpucs5434,3
nxpucs5435,2
nxpucs5436,4
nxpucs5437,0
nxpucs5438,4
nxpucs5439,2
nxpucs5440,4
nxpucs5441,2
nxpucs5442,0
nxpucs5443,1
nxpucs5444,0
nxpucs5445,1
nxpucs5446,0
nxpucs5447,0
nxpucs5448,2
nxpucs5449,0
nxpucs5450,4
nxpucs5451,1
nxpucs5452,0
nxpucs5453,4
nxpucs5454,4
nxpucs5455,0
nxpucs5456,3
nxpucs5457,0
nxpucs5458,4
nxpucs5459,0
nxpucs5460,4
nxpucs5461,2
nxpucs5462,1
nxpucs5463,4
nxpucs5464,4
nxpucs5465,3
nxpucs5466,2
nxpucs5467,2
nxpucs5468,3
nxpucs5469,1
nxpucs5470,0
nxpucs5471,1
nxpucs5472,0
nxpucs5473,0
nxpucs5474,0
nxpucs5475,4
nxpucs5476,0
nxpucs5477,1
nxpucs5478,4
nxpucs5479,4
nxpucs5480,3
nxpucs5481,0
nxpucs5482,4
nxpucs5483,4
nxpucs5484,1
nxpucs5485,2
nxpucs5486,0
nxpucs5487,0
nxpucs5488,4
nxpucs5489,2
nxpucs5490,0
nxpucs5491,2
nxpucs5492,0
nxpucs5493,3
nxpucs5494,1
nxpucs5495,1
nxpucs5496,2
nxpucs5497,4
nxpucs5498,1
nxpucs5499,2
nxpucs5500,4
nxpucs5501,2
nxpucs5502,2
nxpucs5503,2
nxpucs5504,1
nxpucs5505,0
nxpucs5506,4
nxpucs5507,0
nxpucs5508,1
nxpucs5509,2
nxpucs5510,2
nxpucs5511,0
nxpucs5512,3
nxpucs5513,0
nxpucs5514,4
nxpucs5515,1
nxpucs5516,4
nxpucs5517,0
nxpucs5518,1
nxpucs5519,1
nxpucs5520,4
nxpucs5521,2
nxpucs5522,0
nxpucs5523,0
nxpucs5524,4
nxpucs5525,1
nxpucs5526,0
nxpucs5527,1
nxpucs5528,4
nxpucs5529,1
nxpucs5530,1
nxpucs5531,4
nxpucs5532,0
nxpucs5533,3
nxpucs5534,3
nxpucs5535,1
nxpucs5536,3
nxpucs5537,1
nxpucs5538,2
nxpucs5539,2
nxpucs5540,4
nxpucs5541,2
nxpucs5542,0
nxpucs5543,1
nxpucs5544,0
nxpucs5545,1
nxpucs5546,2
nxpucs5547,3
nxpucs5548,2
nxpucs5549,4
nxpucs5550,2
nxpucs5551,2
nxpucs5552,0
nxpucs5553,1
nxpucs5554,4
nxpucs5555,2
nxpucs5556,3
nxpucs5557,1
nxpucs5558,3
nxpucs5559,0
nxpucs5560,2
nxpucs5561,4
nxpucs5562,4
nxpucs5563,2
nxpucs5564,0
nxpucs5565,4
nxpucs5566,0
nxpucs5567,4
nxpucs5568,2
nxpucs5569,4
nxpucs5570,2
nxpucs5571,0
nxpucs5572,4
nxpucs5573,2
nxpucs5574,0
nxpucs5575,1
nxpucs5576,4
nxpucs5577,3
nxpucs5578,1
nxpucs5579,1
nxpucs5580,0
nxpucs5581,0
nxpucs5582,2
nxpucs5583,0
nxpucs5584,3
nxpucs5585,0
nxpucs5586,2
nxpucs5587,1
nxpucs5588,4
nxpucs5589,2
nxpucs5590,1
nxpucs5591,1
nxpucs5592,2
nxpucs5593,4
nxpucs5594,0
nxpucs5595,0
nxpucs5596,0
nxpucs5597,4
nxpucs5598,3
nxpucs5599,2
nxpucs5600,0
nxpucs5601,0
nxpucs5602,2
nxpucs5603,4
nxpucs5604,2
nxpucs5605,4
nxpucs5606,2
nxpucs5607,2
nxpucs5608,2
nxpucs5609,4
nxpucs5610,3
nxpucs5611,1
nxpucs5612,1
nxpucs5613,0
nxpucs5614,4
nxpucs5615,1
nxpucs5616,4
nxpucs5617,3
nxpucs5618,0
nxpucs5619,2
nxpucs5620,0
nxpucs5621,1
nxpucs5622,4
nxpucs5623,2
nxpucs5624,2
nxpucs5625,4
nxpucs5626,1
nxpucs5627,2
nxpucs5628,0
nxpucs5629,0
nxpucs5630,3
nxpucs5631,3
nxpucs5632,0
nxpucs5633,4
nxpucs5634,0
nxpucs5635,0
nxpucs5636,1
nxpucs5637,4
nxpucs5638,0
nxpucs5639,3
nxpucs5640,2
nxpucs5641,4
nxpucs5642,0
nxpucs5643,2
nxpucs5644,0
nxpucs5645,4
nxpucs5646,3
nxpucs5647,0
nxpucs5648,0
nxpucs5649,4
nxpucs5650,0
nxpucs5651,4
nxpucs5652,0
nxpucs5653,0
nxpucs5654,0
nxpucs5655,0
nxpucs5656,1
nxpucs5657,4
nxpucs5658,4
nxpucs5659,2
nxpucs5660,1
nxpucs5661,0
nxpucs5662,1
nxpucs5663,2
nxpucs5664,1
nxpucs5665,2
nxpucs5666,4
nxpucs5667,4
nxpucs5668,0
nxpucs5669,0
nxpucs5670,3
nxpucs5671,1
nxpucs5672,0
nxpucs5673,4
nxpucs5674,1
nxpucs5675,1
nxpucs5676,2
nxpucs5677,4
nxpucs5678,1
nxpucs5679,4
nxpucs5680,4
nxpucs5681,1
nxpucs5682,3
nxpucs5683,0
nxpucs5684,0
nxpucs5685,0
nxpucs5686,4
nxpucs5687,4
nxpucs5688,4
nxpucs5689,4
nxpucs5690,4
nxpucs5691,0
nxpucs5692,3
nxpucs5693,0
nxpucs5694,3
nxpucs5695,4
nxpucs5696,2
nxpucs5697,1
nxpucs5698,4
nxpucs5699,0
nxpucs5700,3
nxpucs5701,3
nxpucs5702,0
nxpucs5703,1
nxpucs5704,0
nxpucs5705,0
nxpucs5706,2
nxpucs5707,1
nxpucs5708,0
nxpucs5709,3
nxpucs5710,1
nxpucs5711,2
nxpucs5712,3
nxpucs5713,4
nxpucs5714,4
nxpucs5715,1
nxpucs5716,1
nxpucs5717,0
nxpucs5718,1
nxpucs5719,4
nxpucs5720,4
nxpucs5721,1
nxpucs5722,0
nxpucs5723,0
nxpucs5724,3
nxpucs5725,0
nxpucs5726,4
nxpucs5727,0
nxpucs5728,4
nxpucs5729,0
nxpucs5730,1
nxpucs5731,4
nxpucs5732,0
nxpucs5733,2
nxpucs5734,1
nxpucs5735,1
nxpucs5736,2
nxpucs5737,2
nxpucs5738,1
nxpucs5739,0
nxpucs5740,1
nxpucs5741,2
nxpucs5742,2
nxpucs5743,0
nxpucs5744,4
nxpucs5745,3
nxpucs5746,0
nxpucs5747,2
nxpucs5748,1
nxpucs5749,2
nxpucs5750,1
nxpucs5751,4
nxpucs5752,0
nxpucs5753,2
nxpucs5754,4
nxpucs5755,1
nxpucs5756,2
nxpucs5757,2
nxpucs5758,0
nxpucs5759,2
nxpucs5760,4
nxpucs5761,4
nxpucs5762,2
nxpucs5763,0
nxpucs5764,0
nxpucs5765,4
nxpucs5766,4
nxpucs5767,2
nxpucs5768,4
nxpucs5769,0
nxpucs5770,1
nxpucs5771,4
nxpucs5772,3
nxpucs5773,3
nxpucs5774,3
nxpucs5775,0
nxpucs5776,4
nxpucs5777,3
nxpucs5778,0
nxpucs5779,0
nxpucs5780,0
nxpucs5781,1
nxpucs5782,0
nxpucs5783,4
nxpucs5784,3
nxpucs5785,2
nxpucs5786,4
nxpucs5787,4
nxpucs5788,4
nxpucs5789,0
nxpucs5790,1
nxpucs5791,4
nxpucs5792,4
nxpucs5793,0
nxpucs5794,4
nxpucs5795,4
nxpucs5796,0
nxpucs5797,1
