id,target
nxpucs4399,1
nxpucs4400,1
nxpucs4401,1
nxpucs4402,1
nxpucs4403,0
nxpucs4404,0
nxpucs4405,1
nxpucs4406,1
nxpucs4407,0
nxpucs4408,1
nxpucs4409,1
nxpucs4410,1
nxpucs4411,1
nxpucs4412,1
nxpucs4413,1
nxpucs4414,1
nxpucs4415,1
nxpucs4416,0
nxpucs4417,1
nxpucs4418,1
nxpucs4419,1
nxpucs4420,1
nxpucs4421,1
nxpucs4422,1
nxpucs4423,1
nxpucs4424,0
nxpucs4425,0
nxpucs4426,1
nxpucs4427,1
nxpucs4428,1
nxpucs4429,0
nxpucs4430,1
nxpucs4431,1
nxpucs4432,1
nxpucs4433,1
nxpucs4434,0
nxpucs4435,1
nxpucs4436,1
nxpucs4437,1
nxpucs4438,0
nxpucs4439,1
nxpucs4440,1
nxpucs4441,1
nxpucs4442,1
nxpucs4443,1
nxpucs4444,1
nxpucs4445,1
nxpucs4446,1
nxpucs4447,1
nxpucs4448,1
nxpucs4449,1
nxpucs4450,1
nxpucs4451,1
nxpucs4452,1
nxpucs4453,1
nxpucs4454,0
nxpucs4455,0
nxpucs4456,1
nxpucs4457,0
nxpucs4458,1
nxpucs4459,1
nxpucs4460,1
nxpucs4461,1
nxpucs4462,1
nxpucs4463,1
nxpucs4464,1
nxpucs4465,1
nxpucs4466,1
nxpucs4467,1
nxpucs4468,1
nxpucs4469,1
nxpucs4470,1
nxpucs4471,1
nxpucs4472,1
nxpucs4473,1
nxpucs4474,1
nxpucs4475,1
nxpucs4476,1
nxpucs4477,1
nxpucs4478,0
nxpucs4479,1
nxpucs4480,1
nxpucs4481,1
nxpucs4482,0
nxpucs4483,1
nxpucs4484,1
nxpucs4485,1
nxpucs4486,0
nxpucs4487,1
nxpucs4488,0
nxpucs4489,1
nxpucs4490,0
nxpucs4491,1
nxpucs4492,1
nxpucs4493,0
nxpucs4494,1
nxpucs4495,1
nxpucs4496,1
nxpucs4497,1
nxpucs4498,1
nxpucs4499,1
nxpucs4500,1
nxpucs4501,1
nxpucs4502,1
nxpucs4503,1
nxpucs4504,1
nxpucs4505,0
nxpucs4506,1
nxpucs4507,0
nxpucs4508,1
nxpucs4509,0
nxpucs4510,1
nxpucs4511,1
nxpucs4512,1
nxpucs4513,1
nxpucs4514,1
nxpucs4515,1
nxpucs4516,1
nxpucs4517,1
nxpucs4518,1
nxpucs4519,1
nxpucs4520,1
nxpucs4521,1
nxpucs4522,0
nxpucs4523,0
nxpucs4524,1
nxpucs4525,1
nxpucs4526,1
nxpucs4527,1
nxpucs4528,1
nxpucs4529,1
nxpucs4530,0
nxpucs4531,1
nxpucs4532,1
nxpucs4533,1
nxpucs4534,1
nxpucs4535,0
nxpucs4536,1
nxpucs4537,1
nxpucs4538,1
nxpucs4539,1
nxpucs4540,1
nxpucs4541,1
nxpucs4542,1
nxpucs4543,1
nxpucs4544,1
nxpucs4545,1
nxpucs4546,1
nxpucs4547,0
nxpucs4548,1
nxpucs4549,1
nxpucs4550,1
nxpucs4551,0
nxpucs4552,1
nxpucs4553,1
nxpucs4554,0
nxpucs4555,1
nxpucs4556,1
nxpucs4557,1
nxpucs4558,1
nxpucs4559,1
nxpucs4560,1
nxpucs4561,1
nxpucs4562,0
nxpucs4563,1
nxpucs4564,1
nxpucs4565,1
nxpucs4566,0
nxpucs4567,1
nxpucs4568,1
nxpucs4569,1
nxpucs4570,1
nxpucs4571,0
nxpucs4572,1
nxpucs4573,1
nxpucs4574,0
nxpucs4575,1
nxpucs4576,1
nxpucs4577,1
nxpucs4578,1
nxpucs4579,1
nxpucs4580,1
nxpucs4581,1
nxpucs4582,1
nxpucs4583,1
nxpucs4584,1
nxpucs4585,1
nxpucs4586,1
nxpucs4587,1
nxpucs4588,0
nxpucs4589,1
nxpucs4590,1
nxpucs4591,1
nxpucs4592,1
nxpucs4593,1
nxpucs4594,1
nxpucs4595,1
nxpucs4596,1
nxpucs4597,0
nxpucs4598,1
nxpucs4599,1
nxpucs4600,1
nxpucs4601,1
nxpucs4602,1
nxpucs4603,1
nxpucs4604,1
nxpucs4605,1
nxpucs4606,1
nxpucs4607,1
nxpucs4608,1
nxpucs4609,1
nxpucs4610,1
nxpucs4611,1
nxpucs4612,1
nxpucs4613,0
nxpucs4614,1
nxpucs4615,1
nxpucs4616,1
nxpucs4617,0
nxpucs4618,1
nxpucs4619,1
nxpucs4620,1
nxpucs4621,0
nxpucs4622,1
nxpucs4623,1
nxpucs4624,1
nxpucs4625,1
nxpucs4626,1
nxpucs4627,1
nxpucs4628,0
nxpucs4629,1
nxpucs4630,1
nxpucs4631,0
nxpucs4632,1
nxpucs4633,1
nxpucs4634,1
nxpucs4635,0
nxpucs4636,1
nxpucs4637,0
nxpucs4638,1
nxpucs4639,1
nxpucs4640,1
nxpucs4641,1
nxpucs4642,0
nxpucs4643,0
nxpucs4644,1
nxpucs4645,0
nxpucs4646,1
nxpucs4647,1
nxpucs4648,1
nxpucs4649,1
nxpucs4650,0
nxpucs4651,0
nxpucs4652,1
nxpucs4653,1
nxpucs4654,1
nxpucs4655,0
nxpucs4656,1
nxpucs4657,1
nxpucs4658,1
nxpucs4659,1
nxpucs4660,1
nxpucs4661,1
nxpucs4662,0
nxpucs4663,0
nxpucs4664,1
nxpucs4665,1
nxpucs4666,1
nxpucs4667,1
nxpucs4668,0
nxpucs4669,1
nxpucs4670,1
nxpucs4671,1
nxpucs4672,1
nxpucs4673,1
nxpucs4674,0
nxpucs4675,0
nxpucs4676,1
nxpucs4677,1
nxpucs4678,1
nxpucs4679,1
nxpucs4680,1
nxpucs4681,1
nxpucs4682,0
nxpucs4683,1
nxpucs4684,0
nxpucs4685,1
nxpucs4686,1
nxpucs4687,0
nxpucs4688,1
nxpucs4689,0
nxpucs4690,1
nxpucs4691,1
nxpucs4692,1
nxpucs4693,1
nxpucs4694,0
nxpucs4695,1
nxpucs4696,1
nxpucs4697,1
nxpucs4698,1
nxpucs4699,1
nxpucs4700,1
nxpucs4701,1
nxpucs4702,1
nxpucs4703,1
nxpucs4704,1
nxpucs4705,1
nxpucs4706,1
nxpucs4707,1
nxpucs4708,0
nxpucs4709,1
nxpucs4710,0
nxpucs4711,0
nxpucs4712,0
nxpucs4713,0
nxpucs4714,1
nxpucs4715,1
nxpucs4716,0
nxpucs4717,1
nxpucs4718,0
nxpucs4719,1
nxpucs4720,0
nxpucs4721,0
nxpucs4722,1
nxpucs4723,1
nxpucs4724,1
nxpucs4725,1
nxpucs4726,1
nxpucs4727,1
nxpucs4728,1
nxpucs4729,1
nxpucs4730,1
nxpucs4731,1
nxpucs4732,1
nxpucs4733,1
nxpucs4734,1
nxpucs4735,0
nxpucs4736,1
nxpucs4737,1
nxpucs4738,1
nxpucs4739,1
nxpucs4740,0
nxpucs4741,0
nxpucs4742,1
nxpucs4743,1
nxpucs4744,1
nxpucs4745,1
nxpucs4746,1
nxpucs4747,1
nxpucs4748,1
nxpucs4749,1
nxpucs4750,0
nxpucs4751,1
nxpucs4752,1
nxpucs4753,0
nxpucs4754,0
nxpucs4755,1
nxpucs4756,0
nxpucs4757,1
nxpucs4758,1
nxpucs4759,1
nxpucs4760,1
nxpucs4761,0
nxpucs4762,0
nxpucs4763,0
nxpucs4764,1
nxpucs4765,1
nxpucs4766,0
nxpucs4767,1
nxpucs4768,1
nxpucs4769,1
nxpucs4770,1
nxpucs4771,0
nxpucs4772,1
nxpucs4773,1
nxpucs4774,1
nxpucs4775,0
nxpucs4776,1
nxpucs4777,1
nxpucs4778,1
nxpucs4779,1
nxpucs4780,1
nxpucs4781,0
nxpucs4782,1
nxpucs4783,0
nxpucs4784,0
nxpucs4785,1
nxpucs4786,1
nxpucs4787,1
nxpucs4788,1
nxpucs4789,1
nxpucs4790,1
nxpucs4791,1
nxpucs4792,1
nxpucs4793,1
nxpucs4794,1
nxpucs4795,1
nxpucs4796,1
nxpucs4797,1
nxpucs4798,1
nxpucs4799,0
nxpucs4800,1
nxpucs4801,1
nxpucs4802,1
nxpucs4803,1
nxpucs4804,1
nxpucs4805,1
nxpucs4806,1
nxpucs4807,1
nxpucs4808,1
nxpucs4809,1
nxpucs4810,1
nxpucs4811,1
nxpucs4812,1
nxpucs4813,1
nxpucs4814,1
nxpucs4815,1
nxpucs4816,0
nxpucs4817,1
nxpucs4818,0
nxpucs4819,1
nxpucs4820,1
nxpucs4821,1
nxpucs4822,1
nxpucs4823,1
nxpucs4824,1
nxpucs4825,0
nxpucs4826,1
nxpucs4827,1
nxpucs4828,1
nxpucs4829,1
nxpucs4830,1
nxpucs4831,1
nxpucs4832,0
nxpucs4833,1
nxpucs4834,1
nxpucs4835,1
nxpucs4836,1
nxpucs4837,1
nxpucs4838,1
nxpucs4839,1
nxpucs4840,1
nxpucs4841,1
nxpucs4842,1
nxpucs4843,1
nxpucs4844,1
nxpucs4845,1
nxpucs4846,0
nxpucs4847,1
nxpucs4848,1
nxpucs4849,1
nxpucs4850,1
nxpucs4851,1
nxpucs4852,0
nxpucs4853,0
nxpucs4854,0
nxpucs4855,1
nxpucs4856,1
nxpucs4857,1
nxpucs4858,1
nxpucs4859,1
nxpucs4860,0
nxpucs4861,0
nxpucs4862,1
nxpucs4863,1
nxpucs4864,1
nxpucs4865,1
nxpucs4866,0
nxpucs4867,1
nxpucs4868,0
nxpucs4869,1
nxpucs4870,1
nxpucs4871,1
nxpucs4872,1
nxpucs4873,0
nxpucs4874,1
nxpucs4875,0
nxpucs4876,0
nxpucs4877,1
nxpucs4878,0
nxpucs4879,1
nxpucs4880,1
nxpucs4881,1
nxpucs4882,1
nxpucs4883,1
nxpucs4884,1
nxpucs4885,1
nxpucs4886,1
nxpucs4887,1
nxpucs4888,1
nxpucs4889,1
nxpucs4890,1
nxpucs4891,0
nxpucs4892,1
nxpucs4893,0
nxpucs4894,1
nxpucs4895,0
nxpucs4896,1
nxpucs4897,1
nxpucs4898,0
nxpucs4899,1
nxpucs4900,0
nxpucs4901,0
nxpucs4902,1
nxpucs4903,1
nxpucs4904,0
nxpucs4905,1
nxpucs4906,1
nxpucs4907,1
nxpucs4908,1
nxpucs4909,1
nxpucs4910,1
nxpucs4911,1
nxpucs4912,0
nxpucs4913,1
nxpucs4914,1
nxpucs4915,1
nxpucs4916,0
nxpucs4917,0
nxpucs4918,0
nxpucs4919,0
nxpucs4920,0
nxpucs4921,1
nxpucs4922,1
nxpucs4923,1
nxpucs4924,1
nxpucs4925,1
nxpucs4926,1
nxpucs4927,1
nxpucs4928,1
nxpucs4929,1
nxpucs4930,1
nxpucs4931,1
nxpucs4932,1
nxpucs4933,0
nxpucs4934,1
nxpucs4935,0
nxpucs4936,1
nxpucs4937,1
nxpucs4938,1
nxpucs4939,1
nxpucs4940,1
nxpucs4941,1
nxpucs4942,1
nxpucs4943,1
nxpucs4944,1
nxpucs4945,1
nxpucs4946,1
nxpucs4947,0
nxpucs4948,1
nxpucs4949,0
nxpucs4950,1
nxpucs4951,0
nxpucs4952,1
nxpucs4953,1
nxpucs4954,0
nxpucs4955,0
nxpucs4956,1
nxpucs4957,0
nxpucs4958,1
nxpucs4959,1
nxpucs4960,1
nxpucs4961,1
nxpucs4962,1
nxpucs4963,1
nxpucs4964,0
nxpucs4965,0
nxpucs4966,1
nxpucs4967,0
nxpucs4968,1
nxpucs4969,1
nxpucs4970,1
nxpucs4971,1
nxpucs4972,1
nxpucs4973,1
nxpucs4974,0
nxpucs4975,1
nxpucs4976,1
nxpucs4977,1
nxpucs4978,1
nxpucs4979,1
nxpucs4980,1
nxpucs4981,1
nxpucs4982,1
nxpucs4983,1
nxpucs4984,1
nxpucs4985,1
nxpucs4986,1
nxpucs4987,1
nxpucs4988,1
nxpucs4989,0
nxpucs4990,1
nxpucs4991,1
nxpucs4992,1
nxpucs4993,1
nxpucs4994,1
nxpucs4995,0
nxpucs4996,1
nxpucs4997,1
nxpucs4998,1
nxpucs4999,1
nxpucs5000,1
nxpucs5001,1
nxpucs5002,0
nxpucs5003,0
nxpucs5004,1
nxpucs5005,1
nxpucs5006,0
nxpucs5007,1
nxpucs5008,1
nxpucs5009,0
nxpucs5010,1
nxpucs5011,0
nxpucs5012,0
nxpucs5013,1
nxpucs5014,1
nxpucs5015,1
nxpucs5016,0
nxpucs5017,1
nxpucs5018,1
nxpucs5019,0
nxpucs5020,1
nxpucs5021,0
nxpucs5022,1
nxpucs5023,1
nxpucs5024,1
nxpucs5025,1
nxpucs5026,0
nxpucs5027,1
nxpucs5028,0
nxpucs5029,1
nxpucs5030,1
nxpucs5031,1
nxpucs5032,1
nxpucs5033,1
nxpucs5034,1
nxpucs5035,1
nxpucs5036,1
nxpucs5037,1
nxpucs5038,1
nxpucs5039,1
nxpucs5040,1
nxpucs5041,1
nxpucs5042,1
nxpucs5043,1
nxpucs5044,1
nxpucs5045,1
nxpucs5046,0
nxpucs5047,1
nxpucs5048,1
nxpucs5049,1
nxpucs5050,1
nxpucs5051,0
nxpucs5052,1
nxpucs5053,1
nxpucs5054,0
nxpucs5055,1
nxpucs5056,1
nxpucs5057,1
nxpucs5058,0
nxpucs5059,0
nxpucs5060,1
nxpucs5061,1
nxpucs5062,1
nxpucs5063,1
nxpucs5064,1
nxpucs5065,1
nxpucs5066,1
nxpucs5067,1
nxpucs5068,0
nxpucs5069,0
nxpucs5070,1
nxpucs5071,0
nxpucs5072,1
nxpucs5073,1
nxpucs5074,1
nxpucs5075,1
nxpucs5076,1
nxpucs5077,1
nxpucs5078,0
nxpucs5079,1
nxpucs5080,0
nxpucs5081,1
nxpucs5082,1
nxpucs5083,1
nxpucs5084,1
nxpucs5085,1
nxpucs5086,1
nxpucs5087,1
nxpucs5088,1
nxpucs5089,1
nxpucs5090,1
nxpucs5091,1
nxpucs5092,0
nxpucs5093,0
nxpucs5094,1
nxpucs5095,0
nxpucs5096,1
nxpucs5097,1
nxpucs5098,1
nxpucs5099,1
nxpucs5100,1
nxpucs5101,1
nxpucs5102,1
nxpucs5103,0
nxpucs5104,1
nxpucs5105,0
nxpucs5106,1
nxpucs5107,1
nxpucs5108,0
nxpucs5109,1
nxpucs5110,0
nxpucs5111,1
nxpucs5112,1
nxpucs5113,1
nxpucs5114,1
nxpucs5115,1
nxpucs5116,0
nxpucs5117,0
nxpucs5118,1
nxpucs5119,1
nxpucs5120,1
nxpucs5121,1
nxpucs5122,0
nxpucs5123,1
nxpucs5124,1
nxpucs5125,1
nxpucs5126,1
nxpucs5127,1
nxpucs5128,1
nxpucs5129,0
nxpucs5130,0
nxpucs5131,1
nxpucs5132,1
nxpucs5133,1
nxpucs5134,1
nxpucs5135,1
nxpucs5136,0
nxpucs5137,0
nxpucs5138,1
nxpucs5139,0
nxpucs5140,1
nxpucs5141,1
nxpucs5142,1
nxpucs5143,1
nxpucs5144,1
nxpucs5145,1
nxpucs5146,0
nxpucs5147,1
nxpucs5148,0
nxpucs5149,1
nxpucs5150,0
nxpucs5151,1
nxpucs5152,1
nxpucs5153,0
nxpucs5154,1
nxpucs5155,1
nxpucs5156,1
nxpucs5157,0
nxpucs5158,0
nxpucs5159,1
nxpucs5160,1
nxpucs5161,1
nxpucs5162,1
nxpucs5163,0
nxpucs5164,1
nxpucs5165,1
nxpucs5166,1
nxpucs5167,1
nxpucs5168,1
nxpucs5169,1
nxpucs5170,1
nxpucs5171,1
nxpucs5172,1
nxpucs5173,0
nxpucs5174,1
nxpucs5175,1
nxpucs5176,1
nxpucs5177,1
nxpucs5178,0
nxpucs5179,1
nxpucs5180,0
nxpucs5181,1
nxpucs5182,1
nxpucs5183,1
nxpucs5184,1
nxpucs5185,0
nxpucs5186,1
nxpucs5187,1
nxpucs5188,1
nxpucs5189,1
nxpucs5190,1
nxpucs5191,1
nxpucs5192,1
nxpucs5193,0
nxpucs5194,1
nxpucs5195,1
nxpucs5196,1
nxpucs5197,1
nxpucs5198,1
nxpucs5199,1
nxpucs5200,1
nxpucs5201,1
nxpucs5202,1
nxpucs5203,1
nxpucs5204,0
nxpucs5205,0
nxpucs5206,1
nxpucs5207,0
nxpucs5208,1
nxpucs5209,1
nxpucs5210,1
nxpucs5211,1
nxpucs5212,0
nxpucs5213,1
nxpucs5214,0
nxpucs5215,1
nxpucs5216,0
nxpucs5217,1
nxpucs5218,1
nxpucs5219,1
nxpucs5220,1
nxpucs5221,0
nxpucs5222,1
nxpucs5223,0
nxpucs5224,1
nxpucs5225,0
nxpucs5226,0
nxpucs5227,1
nxpucs5228,0
nxpucs5229,0
nxpucs5230,0
nxpucs5231,1
nxpucs5232,0
nxpucs5233,1
nxpucs5234,0
nxpucs5235,1
nxpucs5236,1
nxpucs5237,1
nxpucs5238,0
nxpucs5239,1
nxpucs5240,1
nxpucs5241,1
nxpucs5242,0
nxpucs5243,1
nxpucs5244,1
nxpucs5245,1
nxpucs5246,0
nxpucs5247,1
nxpucs5248,0
nxpucs5249,1
nxpucs5250,1
nxpucs5251,1
nxpucs5252,1
nxpucs5253,1
nxpucs5254,1
nxpucs5255,1
nxpucs5256,1
nxpucs5257,1
nxpucs5258,1
nxpucs5259,1
nxpucs5260,1
nxpucs5261,1
nxpucs5262,1
nxpucs5263,1
nxpucs5264,1
nxpucs5265,0
nxpucs5266,1
nxpucs5267,1
nxpucs5268,0
nxpucs5269,1
nxpucs5270,0
nxpucs5271,1
nxpucs5272,1
nxpucs5273,1
nxpucs5274,1
nxpucs5275,1
nxpucs5276,0
nxpucs5277,1
nxpucs5278,0
nxpucs5279,0
nxpucs5280,1
nxpucs5281,1
nxpucs5282,1
nxpucs5283,1
nxpucs5284,1
nxpucs5285,0
nxpucs5286,1
nxpucs5287,1
nxpucs5288,1
nxpucs5289,0
nxpucs5290,1
nxpucs5291,1
nxpucs5292,1
nxpucs5293,1
nxpucs5294,0
nxpucs5295,1
nxpucs5296,1
nxpucs5297,0
nxpucs5298,1
nxpucs5299,1
nxpucs5300,1
nxpucs5301,1
nxpucs5302,1
nxpucs5303,1
nxpucs5304,1
nxpucs5305,1
nxpucs5306,1
nxpucs5307,1
nxpucs5308,1
nxpucs5309,0
nxpucs5310,1
nxpucs5311,0
nxpucs5312,1
nxpucs5313,1
nxpucs5314,1
nxpucs5315,1
nxpucs5316,0
nxpucs5317,0
nxpucs5318,1
nxpucs5319,1
nxpucs5320,1
nxpucs5321,1
nxpucs5322,1
nxpucs5323,1
nxpucs5324,0
nxpucs5325,1
nxpucs5326,1
nxpucs5327,1
nxpucs5328,1
nxpucs5329,0
nxpucs5330,0
nxpucs5331,1
nxpucs5332,0
nxpucs5333,1
nxpucs5334,1
nxpucs5335,1
nxpucs5336,1
nxpucs5337,1
nxpucs5338,1
nxpucs5339,1
nxpucs5340,1
nxpucs5341,1
nxpucs5342,0
nxpucs5343,1
nxpucs5344,0
nxpucs5345,1
nxpucs5346,1
nxpucs5347,1
nxpucs5348,1
nxpucs5349,1
nxpucs5350,1
nxpucs5351,0
nxpucs5352,1
nxpucs5353,1
nxpucs5354,1
nxpucs5355,1
nxpucs5356,1
nxpucs5357,1
nxpucs5358,1
nxpucs5359,1
nxpucs5360,1
nxpucs5361,1
nxpucs5362,1
nxpucs5363,1
nxpucs5364,1
nxpucs5365,1
nxpucs5366,1
nxpucs5367,1
nxpucs5368,1
nxpucs5369,1
nxpucs5370,1
nxpucs5371,0
nxpucs5372,1
nxpucs5373,0
nxpucs5374,1
nxpucs5375,1
nxpucs5376,1
nxpucs5377,1
nxpucs5378,1
nxpucs5379,1
nxpucs5380,1
nxpucs5381,1
nxpucs5382,1
nxpucs5383,1
nxpucs5384,0
nxpucs5385,1
nxpucs5386,0
nxpucs5387,1
nxpucs5388,1
nxpucs5389,1
nxpucs5390,1
nxpucs5391,1
nxpucs5392,1
nxpucs5393,1
nxpucs5394,1
nxpucs5395,0
nxpucs5396,0
nxpucs5397,0
nxpucs5398,1
nxpucs5399,1
nxpucs5400,1
nxpucs5401,1
nxpucs5402,1
nxpucs5403,1
nxpucs5404,1
nxpucs5405,1
nxpucs5406,0
nxpucs5407,1
nxpucs5408,0
nxpucs5409,1
nxpucs5410,1
nxpucs5411,1
nxpucs5412,1
nxpucs5413,1
nxpucs5414,1
nxpucs5415,1
nxpucs5416,0
nxpucs5417,1
nxpucs5418,1
nxpucs5419,1
nxpucs5420,1
nxpucs5421,1
nxpucs5422,1
nxpucs5423,1
nxpucs5424,1
nxpucs5425,1
nxpucs5426,1
nxpucs5427,1
nxpucs5428,1
nxpucs5429,0
nxpucs5430,1
nxpucs5431,1
nxpucs5432,1
nxpucs5433,1
nxpucs5434,1
nxpucs5435,0
nxpucs5436,1
nxpucs5437,1
nxpucs5438,0
nxpucs5439,1
nxpucs5440,0
nxpucs5441,1
nxpucs5442,0
nxpucs5443,1
nxpucs5444,1
nxpucs5445,1
nxpucs5446,1
nxpucs5447,1
nxpucs5448,1
nxpucs5449,0
nxpucs5450,1
nxpucs5451,1
nxpucs5452,1
nxpucs5453,1
nxpucs5454,1
nxpucs5455,1
nxpucs5456,1
nxpucs5457,1
nxpucs5458,0
nxpucs5459,0
nxpucs5460,0
nxpucs5461,1
nxpucs5462,1
nxpucs5463,1
nxpucs5464,1
nxpucs5465,1
nxpucs5466,1
nxpucs5467,1
nxpucs5468,1
nxpucs5469,1
nxpucs5470,0
nxpucs5471,1
nxpucs5472,1
nxpucs5473,1
nxpucs5474,1
nxpucs5475,1
nxpucs5476,1
nxpucs5477,1
nxpucs5478,1
nxpucs5479,1
nxpucs5480,0
nxpucs5481,1
nxpucs5482,1
nxpucs5483,0
nxpucs5484,1
nxpucs5485,1
nxpucs5486,1
nxpucs5487,0
nxpucs5488,1
nxpucs5489,1
nxpucs5490,1
nxpucs5491,1
nxpucs5492,1
nxpucs5493,1
nxpucs5494,0
nxpucs5495,1
nxpucs5496,1
nxpucs5497,1
nxpucs5498,1
nxpucs5499,1
nxpucs5500,1
nxpucs5501,1
nxpucs5502,1
nxpucs5503,0
nxpucs5504,0
nxpucs5505,0
nxpucs5506,0
nxpucs5507,1
nxpucs5508,1
nxpucs5509,0
nxpucs5510,0
nxpucs5511,1
nxpucs5512,1
nxpucs5513,1
nxpucs5514,1
nxpucs5515,1
nxpucs5516,1
nxpucs5517,1
nxpucs5518,1
nxpucs5519,1
nxpucs5520,0
nxpucs5521,1
nxpucs5522,0
nxpucs5523,1
nxpucs5524,1
nxpucs5525,1
nxpucs5526,1
nxpucs5527,1
nxpucs5528,0
nxpucs5529,1
nxpucs5530,1
nxpucs5531,0
nxpucs5532,1
nxpucs5533,1
nxpucs5534,0
nxpucs5535,1
nxpucs5536,1
nxpucs5537,1
nxpucs5538,1
nxpucs5539,0
nxpucs5540,1
nxpucs5541,1
nxpucs5542,1
nxpucs5543,1
nxpucs5544,1
nxpucs5545,1
nxpucs5546,1
nxpucs5547,1
nxpucs5548,0
nxpucs5549,1
nxpucs5550,1
nxpucs5551,1
nxpucs5552,0
nxpucs5553,1
nxpucs5554,1
nxpucs5555,1
nxpucs5556,1
nxpucs5557,1
nxpucs5558,1
nxpucs5559,1
nxpucs5560,1
nxpucs5561,1
nxpucs5562,1
nxpucs5563,1
nxpucs5564,0
nxpucs5565,0
nxpucs5566,1
nxpucs5567,1
nxpucs5568,1
nxpucs5569,0
nxpucs5570,1
nxpucs5571,0
nxpucs5572,1
nxpucs5573,1
nxpucs5574,0
nxpucs5575,1
nxpucs5576,1
nxpucs5577,0
nxpucs5578,1
nxpucs5579,1
nxpucs5580,1
nxpucs5581,0
nxpucs5582,1
nxpucs5583,1
nxpucs5584,1
nxpucs5585,1
nxpucs5586,1
nxpucs5587,0
nxpucs5588,0
nxpucs5589,1
nxpucs5590,1
nxpucs5591,1
nxpucs5592,1
nxpucs5593,1
nxpucs5594,1
nxpucs5595,1
nxpucs5596,0
nxpucs5597,1
nxpucs5598,0
nxpucs5599,1
nxpucs5600,1
nxpucs5601,1
nxpucs5602,1
nxpucs5603,1
nxpucs5604,0
nxpucs5605,1
nxpucs5606,0
nxpucs5607,1
nxpucs5608,1
nxpucs5609,1
nxpucs5610,0
nxpucs5611,0
nxpucs5612,1
nxpucs5613,1
nxpucs5614,1
nxpucs5615,1
nxpucs5616,1
nxpucs5617,1
nxpucs5618,1
nxpucs5619,1
nxpucs5620,1
nxpucs5621,1
nxpucs5622,1
nxpucs5623,0
nxpucs5624,1
nxpucs5625,1
nxpucs5626,1
nxpucs5627,1
nxpucs5628,1
nxpucs5629,1
nxpucs5630,1
nxpucs5631,0
nxpucs5632,1
nxpucs5633,1
nxpucs5634,1
nxpucs5635,1
nxpucs5636,0
nxpucs5637,1
nxpucs5638,1
nxpucs5639,0
nxpucs5640,0
nxpucs5641,1
nxpucs5642,1
nxpucs5643,1
nxpucs5644,0
nxpucs5645,1
nxpucs5646,0
nxpucs5647,1
nxpucs5648,1
nxpucs5649,0
nxpucs5650,1
nxpucs5651,1
nxpucs5652,0
nxpucs5653,1
nxpucs5654,0
nxpucs5655,1
nxpucs5656,1
nxpucs5657,1
nxpucs5658,1
nxpucs5659,1
nxpucs5660,1
nxpucs5661,0
nxpucs5662,1
nxpucs5663,1
nxpucs5664,0
nxpucs5665,1
nxpucs5666,1
nxpucs5667,1
nxpucs5668,0
nxpucs5669,0
nxpucs5670,1
nxpucs5671,1
nxpucs5672,0
nxpucs5673,1
nxpucs5674,1
nxpucs5675,1
nxpucs5676,1
nxpucs5677,1
nxpucs5678,1
nxpucs5679,1
nxpucs5680,1
nxpucs5681,1
nxpucs5682,1
nxpucs5683,1
nxpucs5684,0
nxpucs5685,0
nxpucs5686,1
nxpucs5687,1
nxpucs5688,1
nxpucs5689,1
nxpucs5690,1
nxpucs5691,0
nxpucs5692,1
nxpucs5693,0
nxpucs5694,1
nxpucs5695,1
nxpucs5696,0
nxpucs5697,1
nxpucs5698,1
nxpucs5699,1
nxpucs5700,0
nxpucs5701,1
nxpucs5702,1
nxpucs5703,1
nxpucs5704,1
nxpucs5705,1
nxpucs5706,1
nxpucs5707,1
nxpucs5708,0
nxpucs5709,1
nxpucs5710,1
nxpucs5711,1
nxpucs5712,1
nxpucs5713,1
nxpucs5714,0
nxpucs5715,0
nxpucs5716,1
nxpucs5717,0
nxpucs5718,1
nxpucs5719,0
nxpucs5720,1
nxpucs5721,1
nxpucs5722,1
nxpucs5723,1
nxpucs5724,1
nxpucs5725,1
nxpucs5726,1
nxpucs5727,1
nxpucs5728,1
nxpucs5729,1
nxpucs5730,1
nxpucs5731,0
nxpucs5732,0
nxpucs5733,1
nxpucs5734,1
nxpucs5735,1
nxpucs5736,1
nxpucs5737,0
nxpucs5738,1
nxpucs5739,1
nxpucs5740,1
nxpucs5741,1
nxpucs5742,1
nxpucs5743,1
nxpucs5744,1
nxpucs5745,0
nxpucs5746,1
nxpucs5747,1
nxpucs5748,0
nxpucs5749,0
nxpucs5750,1
nxpucs5751,1
nxpucs5752,0
nxpucs5753,1
nxpucs5754,1
nxpucs5755,1
nxpucs5756,1
nxpucs5757,1
nxpucs5758,1
nxpucs5759,1
nxpucs5760,1
nxpucs5761,1
nxpucs5762,1
nxpucs5763,1
nxpucs5764,0
nxpucs5765,1
nxpucs5766,1
nxpucs5767,1
nxpucs5768,1
nxpucs5769,1
nxpucs5770,0
nxpucs5771,1
nxpucs5772,1
nxpucs5773,0
nxpucs5774,1
nxpucs5775,1
nxpucs5776,1
nxpucs5777,0
nxpucs5778,1
nxpucs5779,1
nxpucs5780,0
nxpucs5781,0
nxpucs5782,0
nxpucs5783,1
nxpucs5784,1
nxpucs5785,1
nxpucs5786,0
nxpucs5787,1
nxpucs5788,1
nxpucs5789,1
nxpucs5790,1
nxpucs5791,1
nxpucs5792,0
nxpucs5793,0
nxpucs5794,1
nxpucs5795,1
nxpucs5796,1
nxpucs5797,0
